doi,retraction_year,publication_year
10.1109/icbbe.2011.5781340,2011,2011
10.1109/icbbe.2011.5781347,2011,2011
10.1109/icbbe.2011.5781351,2011,2011
10.1109/icbbe.2011.5781355,2011,2011
10.1109/icbbe.2011.5781357,2011,2011
10.1109/icbbe.2011.5781358,2011,2011
10.1109/icbbe.2011.5781361,2011,2011
10.1109/icbbe.2011.5781365,2011,2011
10.1109/icbbe.2011.5781366,2011,2011
10.1109/icbbe.2011.5781367,2011,2011
10.1109/icbbe.2011.5781370,2011,2011
10.1109/icbbe.2011.5781373,2011,2011
10.1109/icbbe.2011.5781381,2011,2011
10.1109/icbbe.2011.5781386,2011,2011
10.1109/icbbe.2011.5781390,2011,2011
10.1109/icbbe.2011.5781391,2011,2011
10.1109/icbbe.2011.5781393,2011,2011
10.1109/icbbe.2011.5781395,2011,2011
10.1109/icbbe.2011.5781396,2011,2011
10.1109/icbbe.2011.5781399,2011,2011
10.1109/icbbe.2011.5781402,2011,2011
10.1109/icbbe.2011.5781403,2011,2011
10.1109/icbbe.2011.5781404,2011,2011
10.1109/icbbe.2011.5781405,2011,2011
10.1109/icbbe.2011.5781413,2011,2011
10.1109/icbbe.2011.5781417,2011,2011
10.1109/icbbe.2011.5781423,2011,2011
10.1109/icbbe.2011.5781424,2011,2011
10.1109/icbbe.2011.5781425,2011,2011
10.1109/icbbe.2011.5781429,2011,2011
10.1109/icbbe.2011.5781432,2011,2011
10.1109/icbbe.2011.5781435,2011,2011
10.1109/icbbe.2011.5781436,2011,2011
10.1109/icbbe.2011.5781442,2011,2011
10.1109/icbbe.2011.5781446,2011,2011
10.1109/icbbe.2011.5781447,2011,2011
10.1109/icbbe.2011.5781448,2011,2011
10.1109/icbbe.2011.5781450,2011,2011
10.1109/icbbe.2011.5781451,2011,2011
10.1109/icbbe.2011.5781452,2011,2011
10.1109/icbbe.2011.5781453,2011,2011
10.1109/icbbe.2011.5781456,2011,2011
10.1109/icbbe.2011.5781459,2011,2011
10.1109/icbbe.2011.5781475,2011,2011
10.1109/icbbe.2011.5781476,2011,2011
10.1109/icbbe.2011.5781477,2011,2011
10.1109/icbbe.2011.5781481,2011,2011
10.1109/icbbe.2011.5781482,2011,2011
10.1109/icbbe.2011.5781484,2011,2011
10.1109/icbbe.2011.5781490,2011,2011
10.1109/icbbe.2011.5781493,2011,2011
10.1109/icbbe.2011.5781496,2011,2011
10.1109/icbbe.2011.5781510,2011,2011
10.1109/icbbe.2011.5781515,2011,2011
10.1109/icbbe.2011.5781518,2011,2011
10.1109/icbbe.2011.5781527,2011,2011
10.1109/icbbe.2011.5781528,2011,2011
10.1109/icbbe.2011.5781530,2011,2011
10.1109/icbbe.2011.5781533,2011,2011
10.1109/icbbe.2011.5781535,2011,2011
10.1109/icbbe.2011.5781545,2011,2011
10.1109/icbbe.2011.5781546,2011,2011
10.1109/icbbe.2011.5781548,2011,2011
10.1109/icbbe.2011.5781555,2011,2011
10.1109/icbbe.2011.5781558,2011,2011
10.1109/icbbe.2011.5781559,2011,2011
10.1109/icbbe.2011.5781560,2011,2011
10.1109/icbbe.2011.5781563,2011,2011
10.1109/icbbe.2011.5781568,2011,2011
10.1109/icbbe.2011.5781569,2011,2011
10.1109/icbbe.2011.5781571,2011,2011
10.1109/icbbe.2011.5781572,2011,2011
10.1109/icbbe.2011.5781574,2011,2011
10.1109/icbbe.2011.5781575,2011,2011
10.1109/icbbe.2011.5781576,2011,2011
10.1109/icbbe.2011.5781580,2011,2011
10.1109/icbbe.2011.5781582,2011,2011
10.1109/icbbe.2011.5781583,2011,2011
10.1109/icbbe.2011.5781588,2011,2011
10.1109/icbbe.2011.5781592,2011,2011
10.1109/icbbe.2011.5781595,2011,2011
10.1109/icbbe.2011.5781596,2011,2011
10.1109/icbbe.2011.5781599,2011,2011
10.1109/icbbe.2011.5781600,2011,2011
10.1109/icbbe.2011.5781602,2011,2011
10.1109/icbbe.2011.5781605,2011,2011
10.1109/icbbe.2011.5781606,2011,2011
10.1109/icbbe.2011.5781610,2011,2011
10.1109/icbbe.2011.5781611,2011,2011
10.1109/icbbe.2011.5781614,2011,2011
10.1109/icbbe.2011.5781618,2011,2011
10.1109/icbbe.2011.5781622,2011,2011
10.1109/icbbe.2011.5781623,2011,2011
10.1109/icbbe.2011.5781625,2011,2011
10.1109/icbbe.2011.5781628,2011,2011
10.1109/icbbe.2011.5781638,2011,2011
10.1109/icbbe.2011.5781639,2011,2011
10.1109/icbbe.2011.5781641,2011,2011
10.1109/icbbe.2011.5781642,2011,2011
10.1109/icbbe.2011.5781646,2011,2011
10.1109/icbbe.2011.5781648,2011,2011
10.1109/icbbe.2011.5781651,2011,2011
10.1109/icbbe.2011.5781662,2011,2011
10.1109/icbbe.2011.5781666,2011,2011
10.1109/icbmei.2011.5914399,2011,2011
10.1109/icbmei.2011.5914876,2011,2011
10.1109/icbmei.2011.5914878,2011,2011
10.1109/icbmei.2011.5916886,2011,2011
10.1109/icbmei.2011.5916893,2011,2011
10.1109/icbmei.2011.5916901,2011,2011
10.1109/icbmei.2011.5916907,2011,2011
10.1109/icbmei.2011.5916919,2011,2011
10.1109/icbmei.2011.5916921,2011,2011
10.1109/icbmei.2011.5916933,2011,2011
10.1109/icbmei.2011.5916935,2011,2011
10.1109/icbmei.2011.5916956,2011,2011
10.1109/icbmei.2011.5916985,2011,2011
10.1109/icbmei.2011.5916991,2011,2011
10.1109/icbmei.2011.5917035,2011,2011
10.1109/icbmei.2011.5917064,2011,2011
10.1109/icbmei.2011.5917067,2011,2011
10.1109/icbmei.2011.5917832,2011,2011
10.1109/icbmei.2011.5917847,2011,2011
10.1109/icbmei.2011.5917852,2011,2011
10.1109/icbmei.2011.5917858,2011,2011
10.1109/icbmei.2011.5917867,2011,2011
10.1109/icbmei.2011.5917879,2011,2011
10.1109/icbmei.2011.5917900,2011,2011
10.1109/icbmei.2011.5917901,2011,2011
10.1109/icbmei.2011.5917907,2011,2011
10.1109/icbmei.2011.5917937,2011,2011
10.1109/icbmei.2011.5917959,2011,2011
10.1109/icbmei.2011.5917979,2011,2011
10.1109/icbmei.2011.5918013,2011,2011
10.1109/icbmei.2011.5918015,2011,2011
10.1109/icbmei.2011.5918019,2011,2011
10.1109/icbmei.2011.5918020,2011,2011
10.1109/icbmei.2011.5918031,2011,2011
10.1109/icbmei.2011.5918032,2011,2011
10.1109/icbmei.2011.5920340,2011,2011
10.1109/icbmei.2011.5920343,2011,2011
10.1109/icbmei.2011.5920344,2011,2011
10.1109/icbmei.2011.5920347,2011,2011
10.1109/icbmei.2011.5920349,2011,2011
10.1109/icbmei.2011.5920374,2011,2011
10.1109/icbmei.2011.5920400,2011,2011
10.1109/icbmei.2011.5920407,2011,2011
10.1109/icbmei.2011.5920410,2011,2011
10.1109/icbmei.2011.5920430,2011,2011
10.1109/icbmei.2011.5920441,2011,2011
10.1109/icbmei.2011.5920447,2011,2011
10.1109/icbmei.2011.5920461,2011,2011
10.1109/icbmei.2011.5920462,2011,2011
10.1109/icbmei.2011.5920493,2011,2011
10.1109/icbmei.2011.5920495,2011,2011
10.1109/icbmei.2011.5920500,2011,2011
10.1109/icbmei.2011.5920518,2011,2011
10.1109/icbmei.2011.5920523,2011,2011
10.1109/icbmei.2011.5920919,2011,2011
10.1109/icbmei.2011.5920931,2011,2011
10.1109/icbmei.2011.5920963,2011,2011
10.1109/icbmei.2011.5920968,2011,2011
10.1109/icbmei.2011.5920974,2011,2011
10.1109/icbmei.2011.5920982,2011,2011
10.1109/icbmei.2011.5921012,2011,2011
10.1109/icbmei.2011.5921014,2011,2011
10.1109/icbmei.2011.5921026,2011,2011
10.1109/icbmei.2011.5921027,2011,2011
10.1109/icbmei.2011.5921042,2011,2011
10.1109/icbmei.2011.5921044,2011,2011
10.1109/icbmei.2011.5921057,2011,2011
10.1109/icbmei.2011.5921059,2011,2011
10.1109/icbmei.2011.5921087,2011,2011
10.1109/iccsit.2009.5234701,2011,2009
10.1109/icdecom.2011.5738505,2011,2011
10.1109/icebeg.2011.5876653,2011,2011
10.1109/icebeg.2011.5876654,2011,2011
10.1109/icebeg.2011.5876657,2011,2011
10.1109/icebeg.2011.5876659,2011,2011
10.1109/icebeg.2011.5876665,2011,2011
10.1109/icebeg.2011.5876674,2011,2011
10.1109/icebeg.2011.5877017,2011,2011
10.1109/icebeg.2011.5877025,2011,2011
10.1109/icebeg.2011.5877026,2011,2011
10.1109/icebeg.2011.5877034,2011,2011
10.1109/icebeg.2011.5877039,2011,2011
10.1109/icebeg.2011.5877040,2011,2011
10.1109/icebeg.2011.5877042,2011,2011
10.1109/icebeg.2011.5877045,2011,2011
10.1109/icebeg.2011.5877046,2011,2011
10.1109/icebeg.2011.5877058,2011,2011
10.1109/icebeg.2011.5877062,2011,2011
10.1109/icebeg.2011.5877072,2011,2011
10.1109/icebeg.2011.5881266,2011,2011
10.1109/icebeg.2011.5881269,2011,2011
10.1109/icebeg.2011.5881274,2011,2011
10.1109/icebeg.2011.5881276,2011,2011
10.1109/icebeg.2011.5881290,2011,2011
10.1109/icebeg.2011.5881292,2011,2011
10.1109/icebeg.2011.5881295,2011,2011
10.1109/icebeg.2011.5881304,2011,2011
10.1109/icebeg.2011.5881310,2011,2011
10.1109/icebeg.2011.5881312,2011,2011
10.1109/icebeg.2011.5881316,2011,2011
10.1109/icebeg.2011.5881322,2011,2011
10.1109/icebeg.2011.5881337,2011,2011
10.1109/icebeg.2011.5881343,2011,2011
10.1109/icebeg.2011.5881346,2011,2011
10.1109/icebeg.2011.5881350,2011,2011
10.1109/icebeg.2011.5881352,2011,2011
10.1109/icebeg.2011.5881361,2011,2011
10.1109/icebeg.2011.5881384,2011,2011
10.1109/icebeg.2011.5881387,2011,2011
10.1109/icebeg.2011.5881402,2011,2011
10.1109/icebeg.2011.5881409,2011,2011
10.1109/icebeg.2011.5881413,2011,2011
10.1109/icebeg.2011.5881415,2011,2011
10.1109/icebeg.2011.5881416,2011,2011
10.1109/icebeg.2011.5881417,2011,2011
10.1109/icebeg.2011.5881418,2011,2011
10.1109/icebeg.2011.5881421,2011,2011
10.1109/icebeg.2011.5881422,2011,2011
10.1109/icebeg.2011.5881423,2011,2011
10.1109/icebeg.2011.5881424,2011,2011
10.1109/icebeg.2011.5881428,2011,2011
10.1109/icebeg.2011.5881448,2011,2011
10.1109/icebeg.2011.5881449,2011,2011
10.1109/icebeg.2011.5881450,2011,2011
10.1109/icebeg.2011.5881452,2011,2011
10.1109/icebeg.2011.5881454,2011,2011
10.1109/icebeg.2011.5881455,2011,2011
10.1109/icebeg.2011.5881456,2011,2011
10.1109/icebeg.2011.5881457,2011,2011
10.1109/icebeg.2011.5881459,2011,2011
10.1109/icebeg.2011.5881460,2011,2011
10.1109/icebeg.2011.5881461,2011,2011
10.1109/icebeg.2011.5881463,2011,2011
10.1109/icebeg.2011.5881464,2011,2011
10.1109/icebeg.2011.5881467,2011,2011
10.1109/icebeg.2011.5881468,2011,2011
10.1109/icebeg.2011.5881469,2011,2011
10.1109/icebeg.2011.5881476,2011,2011
10.1109/icebeg.2011.5881482,2011,2011
10.1109/icebeg.2011.5881503,2011,2011
10.1109/icebeg.2011.5881506,2011,2011
10.1109/icebeg.2011.5881508,2011,2011
10.1109/icebeg.2011.5881523,2011,2011
10.1109/icebeg.2011.5881531,2011,2011
10.1109/icebeg.2011.5881535,2011,2011
10.1109/icebeg.2011.5881538,2011,2011
10.1109/icebeg.2011.5881539,2011,2011
10.1109/icebeg.2011.5881540,2011,2011
10.1109/icebeg.2011.5881545,2011,2011
10.1109/icebeg.2011.5881546,2011,2011
10.1109/icebeg.2011.5881550,2011,2011
10.1109/icebeg.2011.5881551,2011,2011
10.1109/icebeg.2011.5881557,2011,2011
10.1109/icebeg.2011.5881558,2011,2011
10.1109/icebeg.2011.5881559,2011,2011
10.1109/icebeg.2011.5881561,2011,2011
10.1109/icebeg.2011.5881565,2011,2011
10.1109/icebeg.2011.5881569,2011,2011
10.1109/icebeg.2011.5881570,2011,2011
10.1109/icebeg.2011.5881571,2011,2011
10.1109/icebeg.2011.5881573,2011,2011
10.1109/icebeg.2011.5881578,2011,2011
10.1109/icebeg.2011.5881579,2011,2011
10.1109/icebeg.2011.5881580,2011,2011
10.1109/icebeg.2011.5881582,2011,2011
10.1109/icebeg.2011.5881583,2011,2011
10.1109/icebeg.2011.5881607,2011,2011
10.1109/icebeg.2011.5881609,2011,2011
10.1109/icebeg.2011.5881619,2011,2011
10.1109/icebeg.2011.5881632,2011,2011
10.1109/icebeg.2011.5881633,2011,2011
10.1109/icebeg.2011.5881634,2011,2011
10.1109/icebeg.2011.5881635,2011,2011
10.1109/icebeg.2011.5881644,2011,2011
10.1109/icebeg.2011.5881651,2011,2011
10.1109/icebeg.2011.5881652,2011,2011
10.1109/icebeg.2011.5881679,2011,2011
10.1109/icebeg.2011.5881694,2011,2011
10.1109/icebeg.2011.5881717,2011,2011
10.1109/icebeg.2011.5881722,2011,2011
10.1109/icebeg.2011.5881723,2011,2011
10.1109/icebeg.2011.5881731,2011,2011
10.1109/icebeg.2011.5881733,2011,2011
10.1109/icebeg.2011.5881742,2011,2011
10.1109/icebeg.2011.5881743,2011,2011
10.1109/icebeg.2011.5881748,2011,2011
10.1109/icebeg.2011.5881751,2011,2011
10.1109/icebeg.2011.5881752,2011,2011
10.1109/icebeg.2011.5881770,2011,2011
10.1109/icebeg.2011.5881776,2011,2011
10.1109/icebeg.2011.5881783,2011,2011
10.1109/icebeg.2011.5881799,2011,2011
10.1109/icebeg.2011.5881801,2011,2011
10.1109/icebeg.2011.5881820,2011,2011
10.1109/icebeg.2011.5881835,2011,2011
10.1109/icebeg.2011.5881837,2011,2011
10.1109/icebeg.2011.5881841,2011,2011
10.1109/icebeg.2011.5881861,2011,2011
10.1109/icebeg.2011.5881872,2011,2011
10.1109/icebeg.2011.5881883,2011,2011
10.1109/icebeg.2011.5881904,2011,2011
10.1109/icebeg.2011.5881905,2011,2011
10.1109/icebeg.2011.5881909,2011,2011
10.1109/icebeg.2011.5881911,2011,2011
10.1109/icebeg.2011.5881913,2011,2011
10.1109/icebeg.2011.5881914,2011,2011
10.1109/icebeg.2011.5881917,2011,2011
10.1109/icebeg.2011.5881919,2011,2011
10.1109/icebeg.2011.5881926,2011,2011
10.1109/icebeg.2011.5881928,2011,2011
10.1109/icebeg.2011.5881930,2011,2011
10.1109/icebeg.2011.5881932,2011,2011
10.1109/icebeg.2011.5881964,2011,2011
10.1109/icebeg.2011.5881968,2011,2011
10.1109/icebeg.2011.5881977,2011,2011
10.1109/icebeg.2011.5881980,2011,2011
10.1109/icebeg.2011.5881999,2011,2011
10.1109/icebeg.2011.5882000,2011,2011
10.1109/icebeg.2011.5882005,2011,2011
10.1109/icebeg.2011.5882008,2011,2011
10.1109/icebeg.2011.5882019,2011,2011
10.1109/icebeg.2011.5882022,2011,2011
10.1109/icebeg.2011.5882029,2011,2011
10.1109/icebeg.2011.5882032,2011,2011
10.1109/icebeg.2011.5882043,2011,2011
10.1109/icebeg.2011.5882070,2011,2011
10.1109/icebeg.2011.5882071,2011,2011
10.1109/icebeg.2011.5882086,2011,2011
10.1109/icebeg.2011.5882087,2011,2011
10.1109/icebeg.2011.5882092,2011,2011
10.1109/icebeg.2011.5882094,2011,2011
10.1109/icebeg.2011.5882098,2011,2011
10.1109/icebeg.2011.5882100,2011,2011
10.1109/icebeg.2011.5882101,2011,2011
10.1109/icebeg.2011.5882125,2011,2011
10.1109/icebeg.2011.5882130,2011,2011
10.1109/icebeg.2011.5882133,2011,2011
10.1109/icebeg.2011.5882135,2011,2011
10.1109/icebeg.2011.5882139,2011,2011
10.1109/icebeg.2011.5882140,2011,2011
10.1109/icebeg.2011.5882142,2011,2011
10.1109/icebeg.2011.5882144,2011,2011
10.1109/icebeg.2011.5882154,2011,2011
10.1109/icebeg.2011.5882157,2011,2011
10.1109/icebeg.2011.5882159,2011,2011
10.1109/icebeg.2011.5882168,2011,2011
10.1109/icebeg.2011.5882173,2011,2011
10.1109/icebeg.2011.5882176,2011,2011
10.1109/icebeg.2011.5882178,2011,2011
10.1109/icebeg.2011.5882183,2011,2011
10.1109/icebeg.2011.5882184,2011,2011
10.1109/icebeg.2011.5882186,2011,2011
10.1109/icebeg.2011.5882188,2011,2011
10.1109/icebeg.2011.5882190,2011,2011
10.1109/icebeg.2011.5882198,2011,2011
10.1109/icebeg.2011.5882208,2011,2011
10.1109/icebeg.2011.5882210,2011,2011
10.1109/icebeg.2011.5882218,2011,2011
10.1109/icebeg.2011.5882225,2011,2011
10.1109/icebeg.2011.5882231,2011,2011
10.1109/icebeg.2011.5882234,2011,2011
10.1109/icebeg.2011.5882235,2011,2011
10.1109/icebeg.2011.5882242,2011,2011
10.1109/icebeg.2011.5882246,2011,2011
10.1109/icebeg.2011.5882288,2011,2011
10.1109/icebeg.2011.5882291,2011,2011
10.1109/icebeg.2011.5882292,2011,2011
10.1109/icebeg.2011.5882294,2011,2011
10.1109/icebeg.2011.5882297,2011,2011
10.1109/icebeg.2011.5882300,2011,2011
10.1109/icebeg.2011.5882311,2011,2011
10.1109/icebeg.2011.5882312,2011,2011
10.1109/icebeg.2011.5882313,2011,2011
10.1109/icebeg.2011.5882315,2011,2011
10.1109/icebeg.2011.5882316,2011,2011
10.1109/icebeg.2011.5882318,2011,2011
10.1109/icebeg.2011.5882319,2011,2011
10.1109/icebeg.2011.5882320,2011,2011
10.1109/icebeg.2011.5882321,2011,2011
10.1109/icebeg.2011.5882324,2011,2011
10.1109/icebeg.2011.5882334,2011,2011
10.1109/icebeg.2011.5882340,2011,2011
10.1109/icebeg.2011.5882347,2011,2011
10.1109/icebeg.2011.5882350,2011,2011
10.1109/icebeg.2011.5882351,2011,2011
10.1109/icebeg.2011.5882360,2011,2011
10.1109/icebeg.2011.5882365,2011,2011
10.1109/icebeg.2011.5882373,2011,2011
10.1109/icebeg.2011.5882379,2011,2011
10.1109/icebeg.2011.5882381,2011,2011
10.1109/icebeg.2011.5882382,2011,2011
10.1109/icebeg.2011.5882385,2011,2011
10.1109/icebeg.2011.5882388,2011,2011
10.1109/icebeg.2011.5882394,2011,2011
10.1109/icebeg.2011.5882398,2011,2011
10.1109/icebeg.2011.5882418,2011,2011
10.1109/icebeg.2011.5882432,2011,2011
10.1109/icebeg.2011.5882442,2011,2011
10.1109/icebeg.2011.5882461,2011,2011
10.1109/icebeg.2011.5882462,2011,2011
10.1109/icebeg.2011.5882497,2011,2011
10.1109/icebeg.2011.5882500,2011,2011
10.1109/icebeg.2011.5882504,2011,2011
10.1109/icebeg.2011.5882510,2011,2011
10.1109/icebeg.2011.5882514,2011,2011
10.1109/icebeg.2011.5882516,2011,2011
10.1109/icebeg.2011.5882522,2011,2011
10.1109/icebeg.2011.5882529,2011,2011
10.1109/icebeg.2011.5882547,2011,2011
10.1109/icebeg.2011.5882548,2011,2011
10.1109/icebeg.2011.5882552,2011,2011
10.1109/icebeg.2011.5882557,2011,2011
10.1109/icebeg.2011.5882582,2011,2011
10.1109/icebeg.2011.5882585,2011,2011
10.1109/icebeg.2011.5882590,2011,2011
10.1109/icebeg.2011.5882591,2011,2011
10.1109/icebeg.2011.5882592,2011,2011
10.1109/icebeg.2011.5882593,2011,2011
10.1109/icebeg.2011.5882595,2011,2011
10.1109/icebeg.2011.5882601,2011,2011
10.1109/icebeg.2011.5882612,2011,2011
10.1109/icebeg.2011.5882614,2011,2011
10.1109/icebeg.2011.5882616,2011,2011
10.1109/icebeg.2011.5882619,2011,2011
10.1109/icebeg.2011.5882620,2011,2011
10.1109/icebeg.2011.5882626,2011,2011
10.1109/icebeg.2011.5882630,2011,2011
10.1109/icebeg.2011.5882644,2011,2011
10.1109/icebeg.2011.5882646,2011,2011
10.1109/icebeg.2011.5882650,2011,2011
10.1109/icebeg.2011.5882655,2011,2011
10.1109/icebeg.2011.5882656,2011,2011
10.1109/icebeg.2011.5882677,2011,2011
10.1109/icebeg.2011.5882685,2011,2011
10.1109/icebeg.2011.5882687,2011,2011
10.1109/icebeg.2011.5882690,2011,2011
10.1109/icebeg.2011.5882696,2011,2011
10.1109/icebeg.2011.5882698,2011,2011
10.1109/icebeg.2011.5882701,2011,2011
10.1109/icebeg.2011.5882704,2011,2011
10.1109/icebeg.2011.5882711,2011,2011
10.1109/icebeg.2011.5882725,2011,2011
10.1109/icebeg.2011.5882738,2011,2011
10.1109/icebeg.2011.5882742,2011,2011
10.1109/icebeg.2011.5882750,2011,2011
10.1109/icebeg.2011.5882753,2011,2011
10.1109/icebeg.2011.5882761,2011,2011
10.1109/icebeg.2011.5882769,2011,2011
10.1109/icebeg.2011.5882772,2011,2011
10.1109/icebeg.2011.5882778,2011,2011
10.1109/icebeg.2011.5882786,2011,2011
10.1109/icebeg.2011.5882787,2011,2011
10.1109/icebeg.2011.5882790,2011,2011
10.1109/icebeg.2011.5882793,2011,2011
10.1109/icebeg.2011.5882794,2011,2011
10.1109/icebeg.2011.5882800,2011,2011
10.1109/icebeg.2011.5882804,2011,2011
10.1109/icebeg.2011.5884471,2011,2011
10.1109/icebeg.2011.5884472,2011,2011
10.1109/icebeg.2011.5884474,2011,2011
10.1109/icebeg.2011.5884475,2011,2011
10.1109/icebeg.2011.5884476,2011,2011
10.1109/icebeg.2011.5884478,2011,2011
10.1109/icebeg.2011.5884484,2011,2011
10.1109/icebeg.2011.5884489,2011,2011
10.1109/icebeg.2011.5884501,2011,2011
10.1109/icebeg.2011.5884507,2011,2011
10.1109/icebeg.2011.5884511,2011,2011
10.1109/icebeg.2011.5884515,2011,2011
10.1109/icebeg.2011.5884519,2011,2011
10.1109/icebeg.2011.5884521,2011,2011
10.1109/icebeg.2011.5884531,2011,2011
10.1109/icebeg.2011.5884539,2011,2011
10.1109/icebeg.2011.5884542,2011,2011
10.1109/icebeg.2011.5884543,2011,2011
10.1109/icebeg.2011.5885275,2011,2011
10.1109/icebeg.2011.5885281,2011,2011
10.1109/icebeg.2011.5885286,2011,2011
10.1109/icebeg.2011.5885291,2011,2011
10.1109/icebeg.2011.5885292,2011,2011
10.1109/icebeg.2011.5885293,2011,2011
10.1109/icebeg.2011.5885300,2011,2011
10.1109/icebeg.2011.5885318,2011,2011
10.1109/icebeg.2011.5885319,2011,2011
10.1109/icebeg.2011.5886748,2011,2011
10.1109/icebeg.2011.5886767,2011,2011
10.1109/icebeg.2011.5886775,2011,2011
10.1109/icebeg.2011.5886786,2011,2011
10.1109/icebeg.2011.5886793,2011,2011
10.1109/icebeg.2011.5886794,2011,2011
10.1109/icebeg.2011.5886795,2011,2011
10.1109/icebeg.2011.5886800,2011,2011
10.1109/icebeg.2011.5886813,2011,2011
10.1109/icebeg.2011.5886815,2011,2011
10.1109/icebeg.2011.5886829,2011,2011
10.1109/icebeg.2011.5886834,2011,2011
10.1109/icebeg.2011.5886835,2011,2011
10.1109/icebeg.2011.5886839,2011,2011
10.1109/icebeg.2011.5886844,2011,2011
10.1109/icebeg.2011.5886857,2011,2011
10.1109/icebeg.2011.5886873,2011,2011
10.1109/icebeg.2011.5886874,2011,2011
10.1109/icebeg.2011.5886876,2011,2011
10.1109/icebeg.2011.5886882,2011,2011
10.1109/icebeg.2011.5886892,2011,2011
10.1109/icebeg.2011.5886907,2011,2011
10.1109/icebeg.2011.5886909,2011,2011
10.1109/icebeg.2011.5886912,2011,2011
10.1109/icebeg.2011.5886918,2011,2011
10.1109/icebeg.2011.5886929,2011,2011
10.1109/icebeg.2011.5886930,2011,2011
10.1109/icebeg.2011.5886933,2011,2011
10.1109/icebeg.2011.5886937,2011,2011
10.1109/icebeg.2011.5886945,2011,2011
10.1109/icebeg.2011.5886955,2011,2011
10.1109/icebeg.2011.5886960,2011,2011
10.1109/icebeg.2011.5886973,2011,2011
10.1109/icebeg.2011.5886976,2011,2011
10.1109/icebeg.2011.5886980,2011,2011
10.1109/icebeg.2011.5886982,2011,2011
10.1109/icebeg.2011.5886986,2011,2011
10.1109/icebeg.2011.5886990,2011,2011
10.1109/icebeg.2011.5887001,2011,2011
10.1109/icebeg.2011.5887008,2011,2011
10.1109/icebeg.2011.5887019,2011,2011
10.1109/icebeg.2011.5887025,2011,2011
10.1109/icebeg.2011.5887036,2011,2011
10.1109/icebeg.2011.5887049,2011,2011
10.1109/icebeg.2011.5887052,2011,2011
10.1109/icebeg.2011.5887056,2011,2011
10.1109/icebeg.2011.5887057,2011,2011
10.1109/icebeg.2011.5887061,2011,2011
10.1109/icebeg.2011.5887073,2011,2011
10.1109/icebeg.2011.5887076,2011,2011
10.1109/icebeg.2011.5887079,2011,2011
10.1109/icebeg.2011.5887096,2011,2011
10.1109/icebeg.2011.5887098,2011,2011
10.1109/icebeg.2011.5887105,2011,2011
10.1109/icebeg.2011.5887107,2011,2011
10.1109/icebeg.2011.5887110,2011,2011
10.1109/icebeg.2011.5887113,2011,2011
10.1109/icebeg.2011.5887119,2011,2011
10.1109/icebeg.2011.5887125,2011,2011
10.1109/icebeg.2011.5887127,2011,2011
10.1109/icebeg.2011.5887128,2011,2011
10.1109/icebeg.2011.5887131,2011,2011
10.1109/icebeg.2011.5887134,2011,2011
10.1109/icebeg.2011.5887135,2011,2011
10.1109/icebeg.2011.5887139,2011,2011
10.1109/icebeg.2011.5887144,2011,2011
10.1109/icebeg.2011.5887150,2011,2011
10.1109/icebeg.2011.5887152,2011,2011
10.1109/icebeg.2011.5887168,2011,2011
10.1109/icebeg.2011.5887173,2011,2011
10.1109/icebeg.2011.5887175,2011,2011
10.1109/icebeg.2011.5887181,2011,2011
10.1109/icebeg.2011.5887192,2011,2011
10.1109/icebeg.2011.5887201,2011,2011
10.1109/icebeg.2011.5887210,2011,2011
10.1109/icebeg.2011.5887211,2011,2011
10.1109/icebeg.2011.5887215,2011,2011
10.1109/icebeg.2011.5887226,2011,2011
10.1109/icebeg.2011.5887231,2011,2011
10.1109/iceceng.2011.6056783,2011,2011
10.1109/iceceng.2011.6057280,2011,2011
10.1109/iceceng.2011.6057285,2011,2011
10.1109/iceceng.2011.6057298,2011,2011
10.1109/iceceng.2011.6057368,2011,2011
10.1109/iceceng.2011.6057480,2011,2011
10.1109/iceceng.2011.6057544,2011,2011
10.1109/iceceng.2011.6057728,2011,2011
10.1109/iceceng.2011.6057814,2011,2011
10.1109/iceceng.2011.6057976,2011,2011
10.1109/iceceng.2011.6058379,2011,2011
10.1109/iceceng.2011.6058450,2011,2011
10.1109/iceice.2011.5776935,2011,2011
10.1109/iceice.2011.5777152,2011,2011
10.1109/iceice.2011.5777307,2011,2011
10.1109/iceice.2011.5777342,2011,2011
10.1109/iceice.2011.5777350,2011,2011
10.1109/iceice.2011.5777419,2011,2011
