openalex_author_id,author,paper_key,doi,source_author_names,publication_year,retraction_year,retraction_lag_years,match_type
A5042900753,Jun Lu,doi:10.1109/qr2mse.2013.6625538,10.1109/qr2mse.2013.6625538,Jun Lu,2013,2013,0,Exact
A5042929643,Yan Liu,doi:10.1155/2022/2227629,10.1155/2022/2227629,Yan Liu,2022,2023,1,Exact
A5042940393,Qi Wang,doi:10.1111/iwj.14621,10.1111/iwj.14621,Qi Wang,2024,2025,1,Exact
A5042980234,Xin Li,doi:10.1155/2022/7044153,10.1155/2022/7044153,Xin Li,2022,2023,1,Exact
A5042998462,Hao Wang,doi:10.1155/2022/5976155,10.1155/2022/5976155,Hao Wang,2022,2023,1,Exact
A5043043179,Yang Liu,doi:10.1109/iciecs.2010.5678335,10.1109/iciecs.2010.5678335,Yang Liu,2010,2010,0,Exact
A5043113888,Lei Li,doi:10.1111/iwj.14163,10.1111/iwj.14163,Lei Li,2023,2025,2,Exact
A5043138070,Jian Zhang,doi:10.3892/etm.2019.7722,10.3892/etm.2019.7722,Jian Zhang,2019,2024,5,Exact
A5043190135,Hui Li,doi:10.1155/2022/7408136,10.1155/2022/7408136,Hui Li,2022,2024,2,Exact
A5043290888,Feng Wang,doi:10.1109/icebeg.2011.5882137,10.1109/icebeg.2011.5882137,Feng Wang,2011,2011,0,Exact
A5043290888,Feng Wang,doi:10.1177/0020720918813812,10.1177/0020720918813812,Feng Wang,2018,2021,3,Exact
A5043389655,Chao Wang,doi:10.1016/j.biopha.2018.08.107,10.1016/j.biopha.2018.08.107,Chao Wang,2018,2020,2,Exact
A5043389655,Chao Wang,doi:10.1016/j.arabjc.2021.103584,10.1016/j.arabjc.2021.103584,Chao Wang,2021,2023,2,Exact
A5043389655,Chao Wang,doi:10.1038/s41598-018-26496-0,10.1038/s41598-018-26496-0,Chao Wang,2018,2023,5,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00001-4,10.1016/b978-0-12-803365-4.00001-4,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00002-6,10.1016/b978-0-12-803365-4.00002-6,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00004-x,10.1016/b978-0-12-803365-4.00004-x,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00005-1,10.1016/b978-0-12-803365-4.00005-1,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00006-3,10.1016/b978-0-12-803365-4.00006-3,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00007-5,10.1016/b978-0-12-803365-4.00007-5,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00008-7,10.1016/b978-0-12-803365-4.00008-7,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00009-9,10.1016/b978-0-12-803365-4.00009-9,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00010-5,10.1016/b978-0-12-803365-4.00010-5,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00013-0,10.1016/b978-0-12-803365-4.00013-0,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00014-2,10.1016/b978-0-12-803365-4.00014-2,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00015-4,10.1016/b978-0-12-803365-4.00015-4,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00016-6,10.1016/b978-0-12-803365-4.00016-6,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00017-8,10.1016/b978-0-12-803365-4.00017-8,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00019-1,10.1016/b978-0-12-803365-4.00019-1,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00020-8,10.1016/b978-0-12-803365-4.00020-8,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00021-x,10.1016/b978-0-12-803365-4.00021-x,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00022-1,10.1016/b978-0-12-803365-4.00022-1,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00023-3,10.1016/b978-0-12-803365-4.00023-3,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00024-5,10.1016/b978-0-12-803365-4.00024-5,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00026-9,10.1016/b978-0-12-803365-4.00026-9,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00027-0,10.1016/b978-0-12-803365-4.00027-0,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00028-2,10.1016/b978-0-12-803365-4.00028-2,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00029-4,10.1016/b978-0-12-803365-4.00029-4,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00030-0,10.1016/b978-0-12-803365-4.00030-0,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00031-2,10.1016/b978-0-12-803365-4.00031-2,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00032-4,10.1016/b978-0-12-803365-4.00032-4,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00033-6,10.1016/b978-0-12-803365-4.00033-6,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00034-8,10.1016/b978-0-12-803365-4.00034-8,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00035-x,10.1016/b978-0-12-803365-4.00035-x,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00036-1,10.1016/b978-0-12-803365-4.00036-1,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00037-3,10.1016/b978-0-12-803365-4.00037-3,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00043-9,10.1016/b978-0-12-803365-4.00043-9,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00046-4,10.1016/b978-0-12-803365-4.00046-4,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00047-6,10.1016/b978-0-12-803365-4.00047-6,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00048-8,10.1016/b978-0-12-803365-4.00048-8,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00050-6,10.1016/b978-0-12-803365-4.00050-6,Chandra Gopala Rao,2015,2015,0,Exact
A5043483439,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00052-x,10.1016/b978-0-12-803365-4.00052-x,Chandra Gopala Rao,2015,2015,0,Exact
A5043542067,Jing Zhang,doi:10.3892/ijo.2015.3214,10.3892/ijo.2015.3214,Jing Zhang,2015,2023,8,Exact
A5043542067,Jing Zhang,doi:10.1002/jcp.29746,10.1002/jcp.29746,Jing Zhang,2020,2025,5,Exact
A5043543895,Yan Zhang,doi:10.1155/2022/6983242,10.1155/2022/6983242,Yan Zhang,2022,2023,1,Exact
A5043677526,Bin Zhang,doi:10.1155/2021/3621259,10.1155/2021/3621259,Bin Zhang,2021,2024,3,Exact
A5043680558,Yan Chen,doi:10.3390/mca22040040,10.3390/mca22040040,Yan Chen,2017,2018,1,Exact
A5043689305,Xin Wang,doi:10.1155/2022/9559606,10.1155/2022/9559606,Xin Wang,2022,2023,1,Exact
A5043770165,Feng Wang,doi:10.1186/s13034-018-0219-2,10.1186/s13034-018-0219-2,Feng Wang,2018,2020,2,Exact
A5043846259,Jie Chen,doi:10.1021/jf901458p,10.1021/jf901458p,Jie Chen,2009,2009,0,Exact
A5043963143,Hao Chen,doi:10.1109/cctae.2010.5544611,10.1109/cctae.2010.5544611,Hao Chen,2010,2010,0,Exact
A5044072954,Wei Zhang,doi:10.1155/2022/5091945,10.1155/2022/5091945,Wei Zhang,2022,2023,1,Exact
A5044108299,Jing Li,doi:10.1109/ett.2009.82,10.1109/ett.2009.82,Jing Li,2009,2010,1,Exact
A5044169855,Peng Li,doi:10.1155/2021/7800144,10.1155/2021/7800144,Peng Li,2021,2023,2,Exact
A5044180306,Yang Liu,doi:10.1155/2016/8010346,10.1155/2016/8010346,Yang Liu,2016,2018,2,Exact
A5044197510,Fei Wang,doi:10.1111/srt.13845,10.1111/srt.13845,Fei Wang,2024,2025,1,Exact
A5044211780,Lin Zhang,doi:10.1109/icebeg.2011.5887175,10.1109/icebeg.2011.5887175,Lin Zhang,2011,2011,0,Exact
A5044215108,Peng Zhang,doi:10.1016/j.watres.2006.04.009,10.1016/j.watres.2006.04.009,Peng Zhang,2006,2022,16,Exact
A5044215108,Peng Zhang,doi:10.1016/j.jics.2021.100252,10.1016/j.jics.2021.100252,Peng Zhang,2021,2023,2,Exact
A5044215108,Peng Zhang,doi:10.1080/24701556.2020.1735423,10.1080/24701556.2020.1735423,Peng Zhang,2020,2024,4,Exact
A5044249016,Jun Li,doi:10.1155/2022/2946812,10.1155/2022/2946812,Jun Li,2022,2024,2,Exact
A5044500704,Min Zhang,doi:10.1109/appeec.2010.5449462,10.1109/appeec.2010.5449462,Min Zhang,2010,2010,0,Exact
A5044608381,Yang Yang,doi:10.1155/2022/3084420,10.1155/2022/3084420,Yang Yang,2022,2023,1,Exact
A5044641119,Ying Yang,doi:10.1182/blood-2012-04-422907,10.1182/blood-2012-04-422907,Yang Yang,2012,2013,1,Initial
A5044652383,Peng Zhang,doi:10.3389/fnins.2020.616258,10.3389/fnins.2020.616258,Peng Zhang,2021,2025,4,Exact
A5044788172,Gang Li,doi:10.1155/2022/4605389,10.1155/2022/4605389,Gang Li,2022,2023,1,Exact
A5044865265,Jing Zhang,doi:10.1002/jcb.29609,10.1002/jcb.29609,Jing Zhang,2020,2021,1,Exact
A5044865265,Jing Zhang,doi:10.1080/21691401.2019.1616552,10.1080/21691401.2019.1616552,Jing Zhang,2019,2022,3,Exact
A5044865265,Jing Zhang,doi:10.3389/fonc.2021.768879,10.3389/fonc.2021.768879,Jing Zhang,2021,2025,4,Exact
A5044894669,Dan Li,doi:10.1039/d0nr07176e,10.1039/d0nr07176e,Dan Li,2021,2022,1,Exact
A5044958587,Lei Zhang,doi:10.1109/icetce.2011.5775250,10.1109/icetce.2011.5775250,Lei Zhang,2011,2011,0,Exact
A5045000619,Bin Liu,doi:10.1177/1533033819874808,10.1177/1533033819874808,Bin Liu,2019,2021,2,Exact
A5045002108,Chao Wang,doi:10.1109/opee.2010.5508003,10.1109/opee.2010.5508003,Chao Wang,2010,2010,0,Exact
A5045035115,Yang Wang,doi:10.1109/aimsec.2011.6010278,10.1109/aimsec.2011.6010278,Yang Wang,2011,2011,0,Exact
A5045041456,Hao Zhang,doi:10.1155/2022/5734876,10.1155/2022/5734876,Hao Zhang,2022,2023,1,Exact
A5045052946,Jun Wang,doi:10.1038/srep33676,10.1038/srep33676,Jun Wang,2016,2024,8,Exact
A5045171103,Yan Li,doi:10.1155/2022/2555603,10.1155/2022/2555603,Yan Li,2022,2023,1,Exact
A5045529329,Jie Li,doi:10.1155/2022/6047074,10.1155/2022/6047074,Jie Li,2022,2023,1,Exact
A5045537577,Li Zhang,doi:10.1155/2022/6247824,10.1155/2022/6247824,Li Zhang,2022,2023,1,Exact
A5045655535,Jing Chen,doi:10.1155/2022/2408550,10.1155/2022/2408550,Jing Chen,2022,2023,1,Exact
A5045665383,Jun Yang,doi:10.1109/icmecg.2009.66,10.1109/icmecg.2009.66,Jun Yang,2009,2009,0,Exact
A5045674411,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00011-7,10.1016/b978-0-12-803365-4.00011-7,Chandra Gopala Rao,2015,2015,0,Exact
A5045674411,Chandra Gopala Rao,doi:10.1016/b978-0-12-803365-4.00018-x,10.1016/b978-0-12-803365-4.00018-x,Chandra Gopala Rao,2015,2015,0,Exact
A5045689983,Jing Zhao,doi:10.3892/ijo.2018.4586,10.3892/ijo.2018.4586,Jing Zhao,2018,2024,6,Exact
A5045995585,Xin Zhang,doi:10.1155/2022/6008603,10.1155/2022/6008603,Xin Zhang,2022,2023,1,Exact
A5046007026,D. Wu,doi:10.1002/jcb.26354,10.1002/jcb.26354,Dong Mei Wu,2017,2021,4,Initial
A5046026008,Lei Wang,doi:10.1111/cbdd.12573,10.1111/cbdd.12573,Lei Wang,2015,2018,3,Exact
A5046026008,Lei Wang,doi:10.1007/s00432-019-03003-0,10.1007/s00432-019-03003-0,Lei Wang,2019,2024,5,Exact
A5046036161,Yan Liu,doi:10.1155/2022/6402646,10.1155/2022/6402646,Yan Liu,2022,2023,1,Exact
A5046054850,Yi Wang,doi:10.1111/srt.13872,10.1111/srt.13872,Yi Wang,2024,2025,1,Exact
A5046081253,Li Zhang,doi:10.1155/2022/4764254,10.1155/2022/4764254,Li Zhang,2022,2023,1,Exact
A5046226427,Jing Chen,doi:10.1155/2022/7970237,10.1155/2022/7970237,Jing Chen,2022,2023,1,Exact
A5046253737,Hao Zhang,doi:10.1155/2022/4553644,10.1155/2022/4553644,Hao Zhang,2022,2023,1,Exact
A5046280269,Ping Zhang,doi:10.1142/s1793292017501478,10.1142/s1793292017501478,Ping Zhang,2017,2018,1,Exact
A5046365830,Yan Chen,doi:10.1155/2022/3231698,10.1155/2022/3231698,Yan Chen,2022,2023,1,Exact
A5046401983,Qi Wang,doi:10.1093/nar/gkz952,10.1093/nar/gkz952,Qi Wang,2019,2019,0,Exact
A5046428239,Rui Zhang,doi:10.1155/2022/2629140,10.1155/2022/2629140,Rui Zhang,2022,2023,1,Exact
A5046496688,Ping Zhang,doi:10.1155/2021/4711232,10.1155/2021/4711232,Ping Zhang,2021,2023,2,Exact
A5046496688,Ping Zhang,doi:10.1155/2021/8715823,10.1155/2021/8715823,Ping Zhang,2021,2023,2,Exact
A5046714160,Yong Wang,doi:10.1109/icbbe.2011.5781242,10.1109/icbbe.2011.5781242,Yong Wang,2011,2011,0,Exact
A5046782370,Xin Li,doi:10.1155/2022/5371493,10.1155/2022/5371493,Xin Li,2022,2023,1,Exact
A5046903577,Yan Zhang,doi:10.1007/978-981-10-2260-9_27,10.1007/978-981-10-2260-9_27,Yan Zhang,2016,2017,1,Exact
A5046903577,Yan Zhang,doi:10.1155/2022/1177961,10.1155/2022/1177961,Yan Zhang,2022,2023,1,Exact
A5046903577,Yan Zhang,doi:10.1155/2023/1593651,10.1155/2023/1593651,Yan Zhang,2023,2023,0,Exact
A5047095866,Jin Zhang,doi:10.1155/2022/6590557,10.1155/2022/6590557,Jin Zhang,2022,2023,1,Exact
A5047206390,Jie Chen,doi:10.1155/2022/6202457,10.1155/2022/6202457,Jie Chen,2022,2023,1,Exact
A5047226075,Lei Li,doi:10.3390/fishes9100407,10.3390/fishes9100407,Lei Li,2024,2025,1,Exact
A5047259119,Jing Zhang,doi:10.1155/2022/2815078,10.1155/2022/2815078,Jing Zhang,2022,2022,0,Exact
A5047300457,Jun Li,doi:10.1109/icbbe.2011.5781502,10.1109/icbbe.2011.5781502,Jun Li,2011,2011,0,Exact
A5047322713,Jing Zhang,doi:10.1155/2022/6380719,10.1155/2022/6380719,Jing Zhang,2022,2023,1,Exact
A5047404037,Wei Zhao,doi:10.1155/2022/9742461,10.1155/2022/9742461,Wei Zhao,2022,2023,1,Exact
A5047504462,Yong Wang,doi:10.1109/iceit.2010.5607716,10.1109/iceit.2010.5607716,Yong Wang,2010,2010,0,Exact
A5047530483,Yan Liu,doi:10.1109/icbbe.2011.5780123,10.1109/icbbe.2011.5780123,Yan Liu,2011,2011,0,Exact
A5047573616,Qian Zhang,doi:10.1074/jbc.m113.473397,10.1074/jbc.m113.473397,Qian Zhang,2013,2021,8,Exact
A5047607191,Jing Wang,doi:10.1111/iwj.14179,10.1111/iwj.14179,Jing Wang,2023,2025,2,Exact
A5047610224,Bo Wang,doi:10.2174/1874834101508010153,10.2174/1874834101508010153,Bo Wang,2015,2016,1,Exact
A5047614788,Xin Wang,doi:10.1371/journal.ppat.1009035,10.1371/journal.ppat.1009035,Xin Wang,2020,2024,4,Exact
A5047614812,Yang Liu,doi:10.1155/2014/253713,10.1155/2014/253713,Yang Liu,2014,2016,2,Exact
A5047665294,Ying Zhang,doi:10.1155/2022/8063851,10.1155/2022/8063851,Ying Zhang,2022,2023,1,Exact
A5048023486,Hui Wang,doi:10.1155/2022/7671169,10.1155/2022/7671169,Hui Wang,2022,2023,1,Exact
A5048072663,Jian Xu,doi:10.1155/2022/4435092,10.1155/2022/4435092,Jian Xu,2022,2023,1,Exact
A5048101324,Lin Wang,doi:10.1155/2022/4957275,10.1155/2022/4957275,Lin Wang,2022,2023,1,Exact
A5048136376,Wei Zhang,doi:10.1155/2022/9271879,10.1155/2022/9271879,Wei Zhang,2022,2023,1,Exact
A5048138372,Hao Zhang,doi:10.1155/2022/4588643,10.1155/2022/4588643,Hao Zhang,2022,2023,1,Exact
A5048169117,Ying Wang,doi:10.1155/2022/9774570,10.1155/2022/9774570,Ying Wang,2022,2023,1,Exact
A5048242778,Tao Liu,doi:10.1155/2022/7118919,10.1155/2022/7118919,Tao Liu,2022,2023,1,Exact
A5048306079,Li Jian,doi:10.1155/2021/5594080,10.1155/2021/5594080,Jian Li,2021,2023,2,Exact
A5048318517,Jian Wang,doi:10.1155/2022/8485651,10.1155/2022/8485651,Jian Wang,2022,2023,1,Exact
A5048357136,Ying Zhang,doi:10.1109/icebeg.2011.5882612,10.1109/icebeg.2011.5882612,Ying Zhang,2011,2011,0,Exact
A5048360484,Peng Li,doi:10.1155/2022/8485644,10.1155/2022/8485644,Peng Li,2022,2023,1,Exact
A5048603917,Fei Wang,doi:10.1155/2022/2720228,10.1155/2022/2720228,Fei Wang,2022,2023,1,Exact
A5048636173,Jun Wang,doi:10.1016/j.jallcom.2014.01.143,10.1016/j.jallcom.2014.01.143,Jun Wang,2014,2014,0,Exact
A5048936273,Yan Li,doi:10.1016/j.lfs.2018.10.064,10.1016/j.lfs.2018.10.064,Yan Li,2018,2020,2,Exact
A5048936273,Yan Li,doi:10.3233/jifs-231672,10.3233/jifs-231672,Yan Li,2023,2025,2,Exact
A5049013824,Hui Liu,doi:10.1155/2022/2052359,10.1155/2022/2052359,Hui Liu,2022,2023,1,Exact
A5049186289,Lei Li,doi:10.1155/2022/7631323,10.1155/2022/7631323,Lei Li,2022,2023,1,Exact
A5049191739,Wei Zhang,doi:10.1155/2022/5935353,10.1155/2022/5935353,Wei Zhang,2022,2023,1,Exact
A5049325006,Li Zhang,doi:10.1155/2022/6873062,10.1155/2022/6873062,Li Zhang,2022,2023,1,Exact
A5049402835,Jun Liu,doi:10.1155/2022/7479416,10.1155/2022/7479416,Jun Liu,2022,2023,1,Exact
A5049434233,T. Liu,doi:10.1107/s1600536807050969,10.1107/s1600536807050969,Tao Liu,2007,2009,2,Initial
A5049507932,Yang Li,doi:10.1155/2022/1345118,10.1155/2022/1345118,Yang Li,2022,2023,1,Exact
A5049523028,Lei Wang,doi:10.1016/j.isprsjprs.2018.11.011,10.1016/j.isprsjprs.2018.11.011,Lei Wang,2018,2019,1,Exact
A5049619309,Wei Li,doi:10.1155/2022/3711776,10.1155/2022/3711776,Wei Li,2022,2023,1,Exact
A5049753524,Jun Yang,doi:10.1155/2022/9617048,10.1155/2022/9617048,Jun Yang,2022,2023,1,Exact
A5049756400,Hao Zhang,doi:10.1155/2022/3420723,10.1155/2022/3420723,Hao Zhang,2022,2023,1,Exact
A5049774714,Taizheng Liu,doi:10.1107/s1600536807039712,10.1107/s1600536807039712,Tao Liu,2007,2009,2,Initial
A5049808079,Juan Li,doi:10.1109/icbbe.2011.5781260,10.1109/icbbe.2011.5781260,Juan Li,2011,2011,0,Exact
A5050008040,Jin Zhang,doi:10.1111/cas.14744,10.1111/cas.14744,Jin Zhang,2020,2023,3,Exact
A5050008040,Jin Zhang,doi:10.3892/ol.2019.11002,10.3892/ol.2019.11002,Jin Zhang,2019,2023,4,Exact
A5050052644,Peng Li,doi:10.1155/2022/7226598,10.1155/2022/7226598,Peng Li,2022,2023,1,Exact
A5050099873,Jing Liu,doi:10.1038/s41598-023-31439-5,10.1038/s41598-023-31439-5,Jing Liu,2023,2023,0,Exact
A5050099873,Jing Liu,doi:10.1155/2022/2419454,10.1155/2022/2419454,Jing Liu,2022,2023,1,Exact
A5050099873,Jing Liu,doi:10.1155/2022/6543211,10.1155/2022/6543211,Jing Liu,2022,2023,1,Exact
A5050099873,Jing Liu,doi:10.1155/2022/7800298,10.1155/2022/7800298,Jing Liu,2022,2023,1,Exact
A5050173769,Hui Li,doi:10.1292/jvms.13-0051,10.1292/jvms.13-0051,Hui Li,2013,2013,0,Exact
A5050191744,Hui Zhang,doi:10.1155/2022/7438464,10.1155/2022/7438464,Hui Zhang,2022,2023,1,Exact
A5050422997,Yan Li,doi:10.1109/ifita.2009.109,10.1109/ifita.2009.109,Yan Li,2009,2009,0,Exact
A5050427570,Jing Li,doi:10.1155/2022/3084196,10.1155/2022/3084196,Jing Li,2022,2023,1,Exact
A5050496216,Juan Li,doi:10.1145/3517805,10.1145/3517805,Juan Li,2022,2026,4,Exact
A5050562433,Jing Zhao,doi:10.1155/2022/7020804,10.1155/2022/7020804,Jing Zhao,2022,2024,2,Exact
A5050602131,Hui Liu,doi:10.1042/bsr20193431,10.1042/bsr20193431,Hui Liu,2020,2024,4,Exact
A5050613279,Jun Li,doi:10.1155/2022/3623141,10.1155/2022/3623141,Jun Li,2022,2023,1,Exact
A5050756580,Li Zhang,doi:10.1155/2022/3462644,10.1155/2022/3462644,Li Zhang,2022,2023,1,Exact
A5050813384,Jie Zhang,doi:10.1155/2022/2421723,10.1155/2022/2421723,Jie Zhang,2022,2023,1,Exact
A5050862463,Lei Wang,doi:10.1155/2021/1030183,10.1155/2021/1030183,Lei Wang,2021,2024,3,Exact
A5050886276,Jian Li,doi:10.1111/iwj.14104,10.1111/iwj.14104,Jian Li,2023,2025,2,Exact
A5050901258,Wei Liu,doi:10.1155/2022/5914344,10.1155/2022/5914344,Wei Liu,2022,2023,1,Exact
A5051035051,Hao Zhang,doi:10.1155/2022/8134928,10.1155/2022/8134928,Hao Zhang,2022,2023,1,Exact
A5051035661,Hui Li,doi:10.1111/iwj.14697,10.1111/iwj.14697,Hui Li,2024,2025,1,Exact
A5051144397,Jing Wang,doi:10.1155/2022/7503566,10.1155/2022/7503566,Jing Wang,2022,2023,1,Exact
A5051167897,Ying Liu,doi:10.1155/2022/9299746,10.1155/2022/9299746,Ying Liu,2022,2023,1,Exact
A5051174374,Lei Wang,doi:10.1155/2022/3397967,10.1155/2022/3397967,Lei Wang,2022,2023,1,Exact
A5051180946,Ying Zhang,doi:10.1016/s1995-7645(11)60248-4,10.1016/s1995-7645(11)60248-4,Ying Zhang,2011,2011,0,Exact
A5051180946,Ying Zhang,doi:10.1016/j.neulet.2019.03.053,10.1016/j.neulet.2019.03.053,Ying Zhang,2019,2019,0,Exact
A5051217195,Yang Liu,doi:10.1155/2022/5207003,10.1155/2022/5207003,Yang Liu,2022,2023,1,Exact
A5051275615,Wei Zhao,doi:10.1089/met.2018.0140,10.1089/met.2018.0140,Wei Zhao,2019,2023,4,Exact
A5051275615,Wei Zhao,doi:10.3389/fonc.2021.649176,10.3389/fonc.2021.649176,Wei Zhao,2021,2023,2,Exact
A5051431817,Lei Wang,doi:10.1016/j.brainresbull.2021.04.022,10.1016/j.brainresbull.2021.04.022,Lei Wang,2021,2022,1,Exact
A5051643036,Ying Zhang,doi:10.1155/2022/8716823,10.1155/2022/8716823,Ying Zhang,2022,2023,1,Exact
A5051719124,Min Zhang,doi:10.1111/iwj.13753,10.1111/iwj.13753,Min Zhang,2022,2025,3,Exact
A5051750709,Wei Liu,doi:10.1155/2022/5603355,10.1155/2022/5603355,Wei Liu,2022,2023,1,Exact
A5052006689,Bo Zhang,doi:10.1002/jcb.27797,10.1002/jcb.27797,Bo Zhang,2018,2024,6,Exact
A5052029275,Li Li,doi:10.1155/2022/4094025,10.1155/2022/4094025,Li Li,2022,2023,1,Exact
A5052029849,Ping Zhang,doi:10.1155/2022/5040439,10.1155/2022/5040439,Ping Zhang,2022,2023,1,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_1,10.1007/978-3-642-36942-1_1,Cornelius J Busch,2014,2014,0,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_10,10.1007/978-3-642-36942-1_10,Cornelius J Busch,2014,2014,0,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_12,10.1007/978-3-642-36942-1_12,Cornelius J Busch,2014,2014,0,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_13,10.1007/978-3-642-36942-1_13,Cornelius J Busch,2014,2014,0,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_14,10.1007/978-3-642-36942-1_14,Cornelius J Busch,2014,2014,0,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_15,10.1007/978-3-642-36942-1_15,Cornelius J Busch,2014,2014,0,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_16,10.1007/978-3-642-36942-1_16,Cornelius J Busch,2014,2014,0,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_17,10.1007/978-3-642-36942-1_17,Cornelius J Busch,2014,2014,0,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_18,10.1007/978-3-642-36942-1_18,Cornelius J Busch,2014,2014,0,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_19,10.1007/978-3-642-36942-1_19,Cornelius J Busch,2014,2014,0,Exact
A5052082627,Cornelius Busch,doi:10.1007/978-3-642-36942-1_2,10.1007/978-3-642-36942-1_2,Cornelius J Busch,2014,2014,0,Exact
